ConsumptionID,Region,RecordDate,Sector,EnergyConsumedMWh,PeakLoadMW
18836,South,2023-11-22,Agricultural,76.086,5.07
18837,South,2023-11-23,Residential,1723.746,146.53
18838,South,2023-11-23,Industrial,222.118,14.9
18839,South,2023-11-23,Commercial,1285.42,72.71
18840,South,2023-11-23,Agricultural,554.801,49.48
18841,South,2023-11-24,Residential,550.16,28.77
18842,South,2023-11-24,Industrial,2845.331,151.37
18843,South,2023-11-24,Commercial,584.647,46.05
18844,South,2023-11-24,Agricultural,56.125,5.32
18845,South,2023-11-25,Residential,1541.584,143.68
18846,South,2023-11-25,Industrial,1516.413,146.1
18847,South,2023-11-25,Commercial,572.595,50.87
18848,South,2023-11-25,Agricultural,625.818,32.74
18849,South,2023-11-26,Residential,3047.058,206.45
18850,South,2023-11-26,Industrial,319.976,31.24
18851,South,2023-11-26,Commercial,402.362,26.64
18852,South,2023-11-26,Agricultural,417.571,37.04
18853,South,2023-11-27,Residential,1288.125,78.82
18854,South,2023-11-27,Industrial,1232.165,66.26
18855,South,2023-11-27,Commercial,1268.735,87.03
18856,South,2023-11-27,Agricultural,16.965,1.49
18857,South,2023-11-28,Residential,2462.373,228.09
18858,South,2023-11-28,Industrial,463.473,35.63
18859,South,2023-11-28,Commercial,1126.468,79.46
18860,South,2023-11-28,Agricultural,170.661,12.25
18861,South,2023-11-29,Residential,1079.076,107.44
18862,South,2023-11-29,Industrial,1935.647,105.05
18863,South,2023-11-29,Commercial,1221.53,106.74
18864,South,2023-11-29,Agricultural,237.02,18.39
18865,South,2023-11-30,Residential,1784.394,147.17
18866,South,2023-11-30,Industrial,1229.239,99.3
18867,South,2023-11-30,Commercial,553.201,33.92
18868,South,2023-11-30,Agricultural,914.481,57.71
18869,South,2023-12-01,Residential,1232.3,102.91
18870,South,2023-12-01,Industrial,1361.652,120.03
18871,South,2023-12-01,Commercial,655.643,55.04
18872,South,2023-12-01,Agricultural,738.029,58.67
18873,South,2023-12-02,Residential,3084.021,317.15
18874,South,2023-12-02,Industrial,417.195,42.93
18875,South,2023-12-02,Commercial,878.451,83.97
18876,South,2023-12-02,Agricultural,39.486,2.89
18877,South,2023-12-03,Residential,2245.044,156.85
18878,South,2023-12-03,Industrial,986.264,100.37
18879,South,2023-12-03,Commercial,957.118,71.2
18880,South,2023-12-03,Agricultural,135.486,8.58
18881,South,2023-12-04,Residential,1301.789,110.97
18882,South,2023-12-04,Industrial,1246.631,120.46
18883,South,2023-12-04,Commercial,694.872,65.62
18884,South,2023-12-04,Agricultural,617.908,38.91
18885,South,2023-12-05,Residential,1814.894,138.65
18886,South,2023-12-05,Industrial,779.062,46.8
18887,South,2023-12-05,Commercial,635.147,43.69
18888,South,2023-12-05,Agricultural,1382.684,134.83
18889,South,2023-12-06,Residential,1254.44,69.6
18890,South,2023-12-06,Industrial,1765.15,116.0
18891,South,2023-12-06,Commercial,929.236,66.24
18892,South,2023-12-06,Agricultural,467.808,40.59
18893,South,2023-12-07,Residential,1199.669,62.75
18894,South,2023-12-07,Industrial,1018.425,58.31
18895,South,2023-12-07,Commercial,1567.011,121.47
18896,South,2023-12-07,Agricultural,767.215,48.33
18897,South,2023-12-08,Residential,1656.291,126.43
18898,South,2023-12-08,Industrial,1947.876,145.61
18899,South,2023-12-08,Commercial,582.011,56.06
18900,South,2023-12-08,Agricultural,30.29,2.41
18901,South,2023-12-09,Residential,942.822,68.68
18902,South,2023-12-09,Industrial,542.835,49.66
18903,South,2023-12-09,Commercial,603.434,42.53
18904,South,2023-12-09,Agricultural,2281.619,114.66
18905,South,2023-12-10,Residential,293.691,29.23
18906,South,2023-12-10,Industrial,876.685,57.84
18907,South,2023-12-10,Commercial,1145.167,89.59
18908,South,2023-12-10,Agricultural,2062.721,145.34
18909,South,2023-12-11,Residential,1394.106,88.95
18910,South,2023-12-11,Industrial,1775.79,95.4
18911,South,2023-12-11,Commercial,1099.6,96.96
18912,South,2023-12-11,Agricultural,104.572,7.56
18913,South,2023-12-12,Residential,3092.676,160.49
18914,South,2023-12-12,Industrial,824.955,45.93
18915,South,2023-12-12,Commercial,715.228,74.47
18916,South,2023-12-12,Agricultural,9.36,0.7
18917,South,2023-12-13,Residential,818.19,82.96
18918,South,2023-12-13,Industrial,1817.566,153.36
18919,South,2023-12-13,Commercial,1805.094,110.27
18920,South,2023-12-13,Agricultural,176.316,13.93
18921,South,2023-12-14,Residential,780.088,73.57
18922,South,2023-12-14,Industrial,1259.536,125.68
18923,South,2023-12-14,Commercial,2048.5,147.87
18924,South,2023-12-14,Agricultural,151.378,9.75
18925,South,2023-12-15,Residential,657.909,67.65
18926,South,2023-12-15,Industrial,114.507,11.7
18927,South,2023-12-15,Commercial,2145.754,111.64
18928,South,2023-12-15,Agricultural,1424.789,122.89
18929,South,2023-12-16,Residential,1360.555,108.33
18930,South,2023-12-16,Industrial,1549.596,88.84
18931,South,2023-12-16,Commercial,367.685,37.9
18932,South,2023-12-16,Agricultural,1575.261,79.47
18933,South,2023-12-17,Residential,1744.083,100.69
18934,South,2023-12-17,Industrial,1267.104,92.16
18935,South,2023-12-17,Commercial,1604.492,116.92
18936,South,2023-12-17,Agricultural,337.087,33.9
18937,South,2023-12-18,Residential,1008.628,78.25
18938,South,2023-12-18,Industrial,2692.412,149.56
18939,South,2023-12-18,Commercial,1138.101,95.97
18940,South,2023-12-18,Agricultural,11.607,1.01
18941,South,2023-12-19,Residential,2266.314,168.96
18942,South,2023-12-19,Industrial,261.754,20.59
18943,South,2023-12-19,Commercial,479.533,39.02
18944,South,2023-12-19,Agricultural,1010.613,82.94
18945,South,2023-12-20,Residential,1740.026,161.86
18946,South,2023-12-20,Industrial,575.73,57.68
18947,South,2023-12-20,Commercial,1865.74,151.43
18948,South,2023-12-20,Agricultural,630.361,51.16
18949,South,2023-12-21,Residential,2914.189,152.8
18950,South,2023-12-21,Industrial,764.952,58.77
18951,South,2023-12-21,Commercial,695.163,44.55
18952,South,2023-12-21,Agricultural,57.11,5.19
18953,South,2023-12-22,Residential,1455.768,145.13
18954,South,2023-12-22,Industrial,1746.396,168.7
18955,South,2023-12-22,Commercial,1118.331,93.88
18956,South,2023-12-22,Agricultural,265.627,23.24
18957,South,2023-12-23,Residential,1112.826,55.86
18958,South,2023-12-23,Industrial,950.947,56.49
18959,South,2023-12-23,Commercial,1480.503,114.58
18960,South,2023-12-23,Agricultural,744.645,68.03
18961,South,2023-12-24,Residential,1291.517,84.04
18962,South,2023-12-24,Industrial,1324.751,110.27
18963,South,2023-12-24,Commercial,2163.604,161.43
18964,South,2023-12-24,Agricultural,385.862,24.93
18965,South,2023-12-25,Residential,1626.619,109.52
18966,South,2023-12-25,Industrial,788.618,80.48
18967,South,2023-12-25,Commercial,1316.045,73.78
18968,South,2023-12-25,Agricultural,1790.754,158.11
18969,South,2023-12-26,Residential,2564.553,243.69
18970,South,2023-12-26,Industrial,1196.626,109.54
18971,South,2023-12-26,Commercial,196.432,15.54
18972,South,2023-12-26,Agricultural,72.805,7.16
18973,South,2023-12-27,Residential,2766.288,158.66
18974,South,2023-12-27,Industrial,704.465,53.96
18975,South,2023-12-27,Commercial,383.445,28.59
18976,South,2023-12-27,Agricultural,711.814,69.84
18977,South,2023-12-28,Residential,1566.051,80.11
18978,South,2023-12-28,Industrial,1082.77,110.9
18979,South,2023-12-28,Commercial,2366.429,221.64
18980,South,2023-12-28,Agricultural,101.724,10.38
18981,South,2023-12-29,Residential,1964.128,203.01
18982,South,2023-12-29,Industrial,1511.831,140.19
18983,South,2023-12-29,Commercial,756.387,68.86
18984,South,2023-12-29,Agricultural,257.48,24.58
18985,South,2023-12-30,Residential,2577.933,243.51
18986,South,2023-12-30,Industrial,1811.287,166.67
18987,South,2023-12-30,Commercial,534.678,48.91
18988,South,2023-12-30,Agricultural,4.928,0.26
18989,South,2023-12-31,Residential,1697.464,112.92
18990,South,2023-12-31,Industrial,911.834,55.88
18991,South,2023-12-31,Commercial,1575.535,121.78
18992,South,2023-12-31,Agricultural,297.638,23.31
18993,South,2024-01-01,Residential,2659.853,142.36
18994,South,2024-01-01,Industrial,421.168,32.31
18995,South,2024-01-01,Commercial,1004.741,80.08
18996,South,2024-01-01,Agricultural,742.888,54.98
18997,South,2024-01-02,Residential,1622.663,146.83
18998,South,2024-01-02,Industrial,1220.979,124.66
18999,South,2024-01-02,Commercial,158.774,9.85
19000,South,2024-01-02,Agricultural,1706.874,106.98
19001,South,2024-01-03,Residential,1762.594,126.77
19002,South,2024-01-03,Industrial,2003.119,182.72
19003,South,2024-01-03,Commercial,889.896,66.16
19004,South,2024-01-03,Agricultural,344.47,32.7
19005,South,2024-01-04,Residential,3093.449,170.47
19006,South,2024-01-04,Industrial,1439.021,127.87
19007,South,2024-01-04,Commercial,358.209,29.65
19008,South,2024-01-04,Agricultural,13.617,1.14
19009,South,2024-01-05,Residential,1507.385,84.57
19010,South,2024-01-05,Industrial,1219.365,123.81
19011,South,2024-01-05,Commercial,1045.838,63.23
19012,South,2024-01-05,Agricultural,1388.617,131.55
19013,South,2024-01-06,Residential,1557.875,151.59
19014,South,2024-01-06,Industrial,1208.027,123.83
19015,South,2024-01-06,Commercial,1469.266,88.29
19016,South,2024-01-06,Agricultural,745.242,42.42
19017,South,2024-01-07,Residential,2093.127,119.76
19018,South,2024-01-07,Industrial,765.898,49.27
19019,South,2024-01-07,Commercial,1166.723,68.88
19020,South,2024-01-07,Agricultural,490.835,25.59
19021,South,2024-01-08,Residential,870.998,55.91
19022,South,2024-01-08,Industrial,1139.758,97.44
19023,South,2024-01-08,Commercial,1130.005,66.93
19024,South,2024-01-08,Agricultural,1339.527,130.09
19025,South,2024-01-09,Residential,2035.039,200.35
19026,South,2024-01-09,Industrial,1726.734,143.5
19027,South,2024-01-09,Commercial,1469.728,131.14
19028,South,2024-01-09,Agricultural,442.72,30.68
19029,South,2024-01-10,Residential,2211.057,165.86
19030,South,2024-01-10,Industrial,713.115,35.94
19031,South,2024-01-10,Commercial,479.11,43.63
19032,South,2024-01-10,Agricultural,2490.202,133.45
19033,South,2024-01-11,Residential,2483.062,131.77
19034,South,2024-01-11,Industrial,478.836,41.84
19035,South,2024-01-11,Commercial,2230.307,194.81
19036,South,2024-01-11,Agricultural,374.905,35.78
19037,South,2024-01-12,Residential,3114.552,201.63
19038,South,2024-01-12,Industrial,375.365,30.26
19039,South,2024-01-12,Commercial,73.597,4.32
19040,South,2024-01-12,Agricultural,2241.877,157.17
19041,South,2024-01-13,Residential,1072.26,98.96
19042,South,2024-01-13,Industrial,1922.18,183.59
19043,South,2024-01-13,Commercial,1154.676,97.97
19044,South,2024-01-13,Agricultural,646.653,34.42
19045,South,2024-01-14,Residential,3447.374,262.51
19046,South,2024-01-14,Industrial,556.301,46.38
19047,South,2024-01-14,Commercial,921.34,51.0
19048,South,2024-01-14,Agricultural,396.978,33.49
19049,South,2024-01-15,Residential,3164.248,182.97
19050,South,2024-01-15,Industrial,1406.642,127.53
19051,South,2024-01-15,Commercial,327.344,26.01
19052,South,2024-01-15,Agricultural,1357.841,102.14
19053,South,2024-01-16,Residential,1957.708,160.17
19054,South,2024-01-16,Industrial,643.071,57.77
19055,South,2024-01-16,Commercial,2329.556,176.37
19056,South,2024-01-16,Agricultural,249.403,22.53
19057,South,2024-01-17,Residential,1737.819,179.42
19058,South,2024-01-17,Industrial,649.123,62.89
19059,South,2024-01-17,Commercial,2510.258,203.61
19060,South,2024-01-17,Agricultural,426.982,26.08
19061,South,2024-01-18,Residential,716.84,42.73
19062,South,2024-01-18,Industrial,3302.456,179.1
19063,South,2024-01-18,Commercial,856.406,65.83
19064,South,2024-01-18,Agricultural,673.08,44.54
19065,South,2024-01-19,Residential,1778.99,102.84
19066,South,2024-01-19,Industrial,1083.104,71.15
19067,South,2024-01-19,Commercial,1374.177,88.44
19068,South,2024-01-19,Agricultural,215.726,21.19
19069,South,2024-01-20,Residential,1307.125,111.07
19070,South,2024-01-20,Industrial,669.872,41.26
19071,South,2024-01-20,Commercial,338.121,24.58
19072,South,2024-01-20,Agricultural,2824.394,157.72
19073,South,2024-01-21,Residential,2087.771,198.07
19074,South,2024-01-21,Industrial,714.571,37.73
19075,South,2024-01-21,Commercial,835.891,50.51
19076,South,2024-01-21,Agricultural,1852.06,130.98
19077,South,2024-01-22,Residential,3864.95,283.61
19078,South,2024-01-22,Industrial,1294.889,112.97
19079,South,2024-01-22,Commercial,586.868,36.18
19080,South,2024-01-22,Agricultural,307.587,23.29
19081,South,2024-01-23,Residential,2706.691,157.23
19082,South,2024-01-23,Industrial,1512.851,108.37
19083,South,2024-01-23,Commercial,1140.281,99.91
19084,South,2024-01-23,Agricultural,369.71,21.89
19085,South,2024-01-24,Residential,2989.133,300.72
19086,South,2024-01-24,Industrial,1096.47,63.82
19087,South,2024-01-24,Commercial,125.543,6.52
19088,South,2024-01-24,Agricultural,1231.26,101.22
19089,South,2024-01-25,Residential,2269.942,209.33
19090,South,2024-01-25,Industrial,357.114,22.43
19091,South,2024-01-25,Commercial,2165.976,213.1
19092,South,2024-01-25,Agricultural,936.75,67.85
19093,South,2024-01-26,Residential,2020.723,115.87
19094,South,2024-01-26,Industrial,2831.385,229.18
19095,South,2024-01-26,Commercial,1260.004,76.42
19096,South,2024-01-26,Agricultural,187.785,19.14
19097,South,2024-01-27,Residential,3714.826,303.13
19098,South,2024-01-27,Industrial,1199.174,60.61
19099,South,2024-01-27,Commercial,448.468,33.72
19100,South,2024-01-27,Agricultural,802.202,66.4
19101,South,2024-01-28,Residential,2453.706,126.68
19102,South,2024-01-28,Industrial,2014.935,111.2
19103,South,2024-01-28,Commercial,1249.41,78.94
19104,South,2024-01-28,Agricultural,207.265,14.11
19105,South,2024-01-29,Residential,2214.821,206.47
19106,South,2024-01-29,Industrial,519.614,53.16
19107,South,2024-01-29,Commercial,2044.488,105.1
19108,South,2024-01-29,Agricultural,686.141,51.46
19109,South,2024-01-30,Residential,1473.036,122.75
19110,South,2024-01-30,Industrial,1236.37,67.81
19111,South,2024-01-30,Commercial,2321.596,210.73
19112,South,2024-01-30,Agricultural,725.059,37.61
19113,South,2024-01-31,Residential,2557.382,190.41
19114,South,2024-01-31,Industrial,2610.926,153.21
19115,South,2024-01-31,Commercial,904.463,50.57
19116,South,2024-01-31,Agricultural,394.263,31.26
19117,South,2024-02-01,Residential,2142.379,151.29
19118,South,2024-02-01,Industrial,996.791,52.07
19119,South,2024-02-01,Commercial,2447.933,189.93
19120,South,2024-02-01,Agricultural,56.706,5.55
19121,South,2024-02-02,Residential,1062.844,90.86
19122,South,2024-02-02,Industrial,782.151,60.1
19123,South,2024-02-02,Commercial,1710.132,102.7
19124,South,2024-02-02,Agricultural,1813.02,93.1
19125,South,2024-02-03,Residential,2526.539,239.04
19126,South,2024-02-03,Industrial,317.532,21.32
19127,South,2024-02-03,Commercial,1685.39,168.45
19128,South,2024-02-03,Agricultural,916.251,84.2
19129,South,2024-02-04,Residential,457.895,41.34
19130,South,2024-02-04,Industrial,2360.331,219.32
19131,South,2024-02-04,Commercial,1930.968,201.02
19132,South,2024-02-04,Agricultural,901.428,50.49
19133,South,2024-02-05,Residential,3735.744,220.62
19134,South,2024-02-05,Industrial,911.738,85.48
19135,South,2024-02-05,Commercial,930.77,95.16
19136,South,2024-02-05,Agricultural,507.715,38.42
19137,South,2024-02-06,Residential,2864.932,144.22
19138,South,2024-02-06,Industrial,1698.752,108.57
19139,South,2024-02-06,Commercial,1505.074,95.22
19140,South,2024-02-06,Agricultural,455.159,24.08
19141,South,2024-02-07,Residential,1818.284,187.27
19142,South,2024-02-07,Industrial,1507.518,142.75
19143,South,2024-02-07,Commercial,2107.352,192.07
19144,South,2024-02-07,Agricultural,604.081,39.8
19145,South,2024-02-08,Residential,918.781,85.08
19146,South,2024-02-08,Industrial,1812.739,179.24
19147,South,2024-02-08,Commercial,2795.874,167.61
19148,South,2024-02-08,Agricultural,45.507,2.63
19149,South,2024-02-09,Residential,3854.723,328.03
19150,South,2024-02-09,Industrial,742.467,37.74
19151,South,2024-02-09,Commercial,765.168,52.45
19152,South,2024-02-09,Agricultural,566.733,34.93
19153,South,2024-02-10,Residential,1781.379,145.78
19154,South,2024-02-10,Industrial,1301.367,118.31
19155,South,2024-02-10,Commercial,1773.442,102.3
19156,South,2024-02-10,Agricultural,1157.911,103.84
19157,South,2024-02-11,Residential,5153.898,519.14
19158,South,2024-02-11,Industrial,165.671,14.84
19159,South,2024-02-11,Commercial,1114.409,90.93
19160,South,2024-02-11,Agricultural,53.191,3.54
19161,South,2024-02-12,Residential,1154.748,109.23
19162,South,2024-02-12,Industrial,766.97,71.49
19163,South,2024-02-12,Commercial,3754.602,284.22
19164,South,2024-02-12,Agricultural,143.457,8.57
19165,South,2024-02-13,Residential,2283.345,190.48
19166,South,2024-02-13,Industrial,1595.376,97.76
19167,South,2024-02-13,Commercial,731.378,43.8
19168,South,2024-02-13,Agricultural,1367.051,115.86
19169,South,2024-02-14,Residential,1616.814,111.77
19170,South,2024-02-14,Industrial,369.717,20.38
19171,South,2024-02-14,Commercial,3033.703,303.35
19172,South,2024-02-14,Agricultural,631.252,47.64
19173,South,2024-02-15,Residential,2457.37,133.37
19174,South,2024-02-15,Industrial,1918.238,144.29
19175,South,2024-02-15,Commercial,1704.761,160.8
19176,South,2024-02-15,Agricultural,414.55,36.9
19177,South,2024-02-16,Residential,2884.418,147.99
19178,South,2024-02-16,Industrial,1656.114,169.88
19179,South,2024-02-16,Commercial,1435.674,82.2
19180,South,2024-02-16,Agricultural,224.557,22.76
19181,South,2024-02-17,Residential,544.716,51.64
19182,South,2024-02-17,Industrial,1086.319,75.45
