SnapshotID,Region,SnapshotDate,AvgTemperature,SolarRadiation,WindSpeed,RainfallMM
2384,North,2024-07-11,15.26,365.84,4.72,0.73
2385,North,2024-07-12,19.03,525.48,3.94,0.4
2386,North,2024-07-13,20.3,407.35,2.87,0.51
2387,North,2024-07-14,14.81,542.11,5.59,0.06
2388,North,2024-07-15,15.05,543.2,3.47,0.9
2389,North,2024-07-16,18.76,409.45,1.85,0.22
2390,North,2024-07-17,17.1,330.31,1.02,0.12
2391,North,2024-07-18,17.5,239.2,5.99,0.19
2392,North,2024-07-19,16.91,283.41,5.04,0.06
2393,North,2024-07-20,16.85,286.41,4.26,0.06
2394,North,2024-07-21,13.25,501.76,3.48,0.02
2395,North,2024-07-22,17.84,395.95,3.35,0.02
2396,North,2024-07-23,17.93,413.09,2.55,0.09
2397,North,2024-07-24,14.97,199.56,3.53,0.29
2398,North,2024-07-25,15.19,276.66,1.01,0.19
2399,North,2024-07-26,12.06,438.81,3.1,0.02
2400,North,2024-07-27,15.99,386.17,3.75,0.38
2401,North,2024-07-28,15.96,346.88,5.15,0.18
2402,North,2024-07-29,14.54,399.31,4.19,0.65
2403,North,2024-07-30,16.76,480.49,5.46,0.22
2404,North,2024-07-31,13.7,327.5,6.31,0.04
2405,North,2024-08-01,15.35,346.33,5.89,0.64
2406,North,2024-08-02,12.03,351.84,5.03,0.21
2407,North,2024-08-03,13.88,523.49,4.36,0.01
2408,North,2024-08-04,13.44,159.92,2.89,0.0
2409,North,2024-08-05,14.1,378.32,5.49,0.03
2410,North,2024-08-06,12.77,310.33,6.92,0.06
2411,North,2024-08-07,13.11,360.76,4.94,0.11
2412,North,2024-08-08,14.89,258.78,7.32,0.13
2413,North,2024-08-09,12.23,303.47,2.18,0.15
2414,North,2024-08-10,9.76,360.37,2.76,0.22
2415,North,2024-08-11,16.34,548.61,5.79,0.91
2416,North,2024-08-12,15.48,360.41,4.93,0.07
2417,North,2024-08-13,10.01,224.17,6.53,0.0
2418,North,2024-08-14,13.85,254.42,4.56,0.02
2419,North,2024-08-15,11.34,248.42,3.31,0.1
2420,North,2024-08-16,12.76,137.48,4.31,0.03
2421,North,2024-08-17,12.7,251.23,2.36,0.09
2422,North,2024-08-18,11.53,332.83,2.99,0.2
2423,North,2024-08-19,10.32,168.89,6.17,0.16
2424,North,2024-08-20,10.39,351.41,6.04,0.05
2425,North,2024-08-21,9.84,303.33,5.31,0.42
2426,North,2024-08-22,9.9,202.41,2.21,0.19
2427,North,2024-08-23,11.32,246.73,4.28,0.39
2428,North,2024-08-24,9.93,382.9,3.01,0.28
2429,North,2024-08-25,12.62,310.78,6.64,0.16
2430,North,2024-08-26,14.14,249.93,4.03,0.09
2431,North,2024-08-27,9.91,227.41,3.3,0.09
2432,North,2024-08-28,11.46,249.83,5.01,0.42
2433,North,2024-08-29,11.89,200.12,4.03,0.01
2434,North,2024-08-30,11.75,70.11,7.25,0.88
2435,North,2024-08-31,10.88,399.37,3.95,0.22
2436,North,2024-09-01,12.13,246.01,2.98,0.23
2437,North,2024-09-02,11.53,263.1,1.88,0.01
2438,North,2024-09-03,8.02,224.36,5.1,0.19
2439,North,2024-09-04,12.16,168.01,4.33,0.66
2440,North,2024-09-05,12.12,209.85,3.06,0.11
2441,North,2024-09-06,8.75,94.76,7.02,0.07
2442,North,2024-09-07,10.29,402.95,6.27,0.44
2443,North,2024-09-08,11.52,120.17,5.26,0.16
2444,North,2024-09-09,9.68,134.61,7.38,0.11
2445,North,2024-09-10,12.19,180.27,6.36,0.02
2446,North,2024-09-11,14.71,316.94,4.16,0.25
2447,North,2024-09-12,8.36,213.55,3.87,0.24
2448,North,2024-09-13,7.13,112.07,6.69,0.19
2449,North,2024-09-14,10.45,309.97,6.09,0.14
2450,North,2024-09-15,11.25,266.84,5.79,0.11
2451,North,2024-09-16,9.3,250.27,4.29,0.18
2452,North,2024-09-17,12.63,263.37,6.51,0.05
2453,North,2024-09-18,7.02,396.67,4.5,0.57
2454,North,2024-09-19,11.05,379.02,5.51,0.18
2455,North,2024-09-20,8.43,148.46,7.87,0.07
2456,North,2024-09-21,13.05,332.58,4.74,0.12
2457,North,2024-09-22,13.58,232.68,3.41,0.33
2458,North,2024-09-23,8.04,241.4,4.22,0.04
2459,North,2024-09-24,8.46,65.62,7.33,0.07
2460,North,2024-09-25,11.26,186.99,6.25,0.23
2461,North,2024-09-26,8.76,135.31,5.71,0.08
2462,North,2024-09-27,9.44,266.38,5.18,0.31
2463,North,2024-09-28,9.58,285.71,6.7,0.14
2464,North,2024-09-29,5.68,34.04,4.73,0.29
2465,North,2024-09-30,9.5,198.31,6.5,0.01
2466,North,2024-10-01,8.15,289.97,4.98,0.01
2467,North,2024-10-02,8.55,185.54,4.77,0.46
2468,North,2024-10-03,12.44,259.13,5.19,0.17
2469,North,2024-10-04,7.05,229.32,5.62,0.09
2470,North,2024-10-05,11.21,229.07,6.14,0.05
2471,North,2024-10-06,9.04,180.63,6.6,0.19
2472,North,2024-10-07,9.07,105.69,0.75,0.14
2473,North,2024-10-08,11.23,114.07,5.11,4.78
2474,North,2024-10-09,10.36,261.41,5.76,0.82
2475,North,2024-10-10,10.85,207.16,8.64,0.2
2476,North,2024-10-11,11.68,195.56,4.8,0.12
2477,North,2024-10-12,9.12,173.86,6.7,0.14
2478,North,2024-10-13,8.6,184.57,8.73,0.23
2479,North,2024-10-14,7.7,294.03,4.55,0.02
2480,North,2024-10-15,8.26,184.84,7.14,0.08
2481,North,2024-10-16,15.86,105.84,5.38,0.08
2482,North,2024-10-17,12.5,274.18,5.86,0.02
2483,North,2024-10-18,7.37,199.93,5.45,0.04
2484,North,2024-10-19,7.48,220.55,5.59,0.13
2485,North,2024-10-20,11.15,348.46,10.8,0.31
2486,North,2024-10-21,11.34,220.09,8.01,0.13
2487,North,2024-10-22,11.41,246.84,8.43,0.08
2488,North,2024-10-23,9.87,131.45,7.55,0.02
2489,North,2024-10-24,10.2,210.32,4.43,0.16
2490,North,2024-10-25,11.18,278.87,7.47,0.06
2491,North,2024-10-26,10.78,107.98,8.51,0.19
2492,North,2024-10-27,6.24,250.85,5.65,3.78
2493,North,2024-10-28,10.31,245.3,8.41,0.02
2494,North,2024-10-29,9.15,243.07,8.05,0.05
2495,North,2024-10-30,11.29,325.34,9.8,0.13
2496,North,2024-10-31,17.0,271.81,6.43,0.69
2497,North,2024-11-01,11.85,366.06,5.44,0.3
2498,North,2024-11-02,10.59,171.16,6.57,0.46
2499,North,2024-11-03,13.15,264.43,9.29,0.08
2500,North,2024-11-04,12.37,263.3,4.43,0.97
2501,North,2024-11-05,12.35,174.05,4.09,0.02
2502,North,2024-11-06,12.83,339.22,7.36,0.01
2503,North,2024-11-07,15.83,451.89,6.59,0.39
2504,North,2024-11-08,9.57,267.82,7.29,0.52
2505,North,2024-11-09,12.89,312.91,8.72,0.02
2506,North,2024-11-10,10.2,282.67,6.5,0.02
2507,North,2024-11-11,13.28,222.29,4.55,0.01
2508,North,2024-11-12,10.45,137.25,10.45,0.11
2509,North,2024-11-13,11.57,230.04,5.91,0.05
2510,North,2024-11-14,11.94,178.81,5.84,0.7
2511,North,2024-11-15,14.61,430.21,9.11,0.22
2512,North,2024-11-16,14.62,288.46,6.9,0.3
2513,North,2024-11-17,10.42,273.84,7.4,0.3
2514,North,2024-11-18,13.15,376.54,8.25,0.15
2515,North,2024-11-19,11.75,219.63,9.17,0.32
2516,North,2024-11-20,10.79,252.04,7.07,0.18
2517,North,2024-11-21,13.01,322.9,9.87,0.08
2518,North,2024-11-22,12.96,403.88,4.4,0.16
2519,North,2024-11-23,18.57,365.89,8.77,0.15
2520,North,2024-11-24,14.72,349.86,6.39,0.35
2521,North,2024-11-25,11.24,340.52,9.73,0.8
2522,North,2024-11-26,13.01,370.62,7.9,0.53
2523,North,2024-11-27,16.33,359.11,6.69,0.29
2524,North,2024-11-28,18.61,265.0,8.72,0.02
2525,North,2024-11-29,11.41,355.55,9.08,1.5
2526,North,2024-11-30,10.98,270.48,8.72,0.09
2527,North,2024-12-01,18.63,367.42,6.23,0.01
2528,North,2024-12-02,15.82,327.08,7.06,0.09
2529,North,2024-12-03,13.46,573.32,7.8,0.19
2530,North,2024-12-04,16.42,371.65,7.76,0.03
2531,North,2024-12-05,10.24,267.21,8.96,0.52
2532,North,2024-12-06,15.67,373.57,4.82,0.02
2533,North,2024-12-07,16.48,430.63,8.36,0.53
2534,North,2024-12-08,17.84,527.77,7.44,0.25
2535,North,2024-12-09,14.12,351.59,6.62,0.08
2536,North,2024-12-10,16.48,277.02,6.78,0.1
2537,North,2024-12-11,14.62,473.87,7.58,0.27
2538,North,2024-12-12,17.15,303.01,2.51,0.18
2539,North,2024-12-13,15.01,383.52,6.87,0.22
2540,North,2024-12-14,16.15,402.78,6.62,0.1
2541,North,2024-12-15,15.15,422.83,8.74,0.13
2542,North,2024-12-16,18.61,488.56,6.74,0.92
2543,North,2024-12-17,19.19,383.78,7.63,0.05
2544,North,2024-12-18,17.17,421.63,10.28,0.11
2545,North,2024-12-19,17.89,447.47,9.46,0.07
2546,North,2024-12-20,15.08,465.68,9.33,0.29
2547,North,2024-12-21,17.55,466.64,7.23,0.29
2548,North,2024-12-22,18.22,498.82,8.8,0.07
2549,North,2024-12-23,23.73,536.58,7.64,0.02
2550,North,2024-12-24,16.44,505.62,7.7,0.0
2551,North,2024-12-25,21.76,515.65,8.61,0.11
2552,North,2024-12-26,21.0,357.94,7.1,0.11
2553,North,2024-12-27,19.74,493.69,10.24,0.89
2554,North,2024-12-28,22.87,533.2,7.76,0.13
2555,North,2024-12-29,20.27,558.32,8.93,0.06
2556,North,2024-12-30,20.47,449.78,10.18,0.44
2557,North,2024-12-31,19.76,457.6,9.55,0.14
2558,South,2018-01-01,24.83,531.88,6.56,0.17
2559,South,2018-01-02,30.08,479.93,4.98,0.14
2560,South,2018-01-03,27.8,559.92,7.17,0.15
2561,South,2018-01-04,32.17,589.45,10.26,0.42
2562,South,2018-01-05,28.43,556.16,8.39,0.45
2563,South,2018-01-06,30.79,464.04,6.19,0.12
2564,South,2018-01-07,29.27,521.55,9.51,0.12
2565,South,2018-01-08,30.02,617.01,9.83,0.14
2566,South,2018-01-09,25.68,435.65,8.13,0.15
2567,South,2018-01-10,29.93,383.93,11.02,0.6
2568,South,2018-01-11,27.89,677.11,9.2,0.21
2569,South,2018-01-12,27.84,602.44,8.98,0.06
2570,South,2018-01-13,33.19,615.11,6.75,0.15
2571,South,2018-01-14,29.44,485.46,8.88,0.2
2572,South,2018-01-15,28.03,635.61,8.26,0.2
2573,South,2018-01-16,29.48,603.61,8.7,0.18
2574,South,2018-01-17,27.76,459.8,6.89,0.04
2575,South,2018-01-18,33.4,705.42,8.1,0.01
2576,South,2018-01-19,29.3,609.08,6.67,0.08
2577,South,2018-01-20,31.91,569.57,4.66,0.11
2578,South,2018-01-21,33.73,575.86,9.37,0.01
2579,South,2018-01-22,30.18,449.7,5.6,1.69
2580,South,2018-01-23,32.4,663.17,8.01,0.08
2581,South,2018-01-24,29.43,641.39,8.33,0.49
2582,South,2018-01-25,36.54,609.63,8.31,0.03
2583,South,2018-01-26,33.68,732.11,7.38,0.06
2584,South,2018-01-27,31.58,523.76,8.19,0.13
2585,South,2018-01-28,30.57,591.32,8.48,0.21
2586,South,2018-01-29,32.04,575.62,8.86,0.55
2587,South,2018-01-30,31.74,625.83,10.34,0.0
2588,South,2018-01-31,36.47,658.0,8.07,0.11
2589,South,2018-02-01,30.26,691.43,7.8,0.52
2590,South,2018-02-02,33.13,633.64,6.33,0.1
2591,South,2018-02-03,32.97,595.54,8.32,0.02
2592,South,2018-02-04,32.91,804.89,8.65,0.07
2593,South,2018-02-05,33.07,867.17,7.34,0.14
2594,South,2018-02-06,33.19,689.88,8.42,0.04
2595,South,2018-02-07,35.31,622.0,7.15,0.13
2596,South,2018-02-08,34.92,804.65,8.57,0.36
2597,South,2018-02-09,34.67,574.89,8.91,0.41
2598,South,2018-02-10,27.9,667.81,8.87,0.01
2599,South,2018-02-11,34.7,642.8,7.68,0.04
2600,South,2018-02-12,30.91,609.57,5.92,0.06
2601,South,2018-02-13,35.64,683.71,6.54,0.18
2602,South,2018-02-14,37.42,640.7,8.32,0.45
2603,South,2018-02-15,32.74,714.51,11.08,0.37
2604,South,2018-02-16,34.19,719.27,6.87,0.25
2605,South,2018-02-17,33.63,670.92,8.04,0.11
2606,South,2018-02-18,37.42,694.45,6.5,0.2
2607,South,2018-02-19,35.25,709.02,5.84,0.02
2608,South,2018-02-20,38.63,795.61,6.26,0.06
2609,South,2018-02-21,36.11,722.21,4.13,0.04
2610,South,2018-02-22,35.87,803.26,9.25,0.04
2611,South,2018-02-23,35.63,787.27,3.85,0.96
2612,South,2018-02-24,37.23,789.18,6.77,0.83
2613,South,2018-02-25,32.22,857.47,5.37,0.04
2614,South,2018-02-26,35.96,659.8,5.79,0.92
2615,South,2018-02-27,35.75,714.33,9.15,0.11
2616,South,2018-02-28,37.43,896.01,7.36,0.02
2617,South,2018-03-01,35.69,737.04,5.58,0.03
2618,South,2018-03-02,34.08,535.03,6.11,0.18
2619,South,2018-03-03,36.25,746.53,5.82,0.77
2620,South,2018-03-04,34.15,776.02,6.87,0.17
2621,South,2018-03-05,32.55,558.23,7.16,0.6
2622,South,2018-03-06,37.93,876.6,9.72,0.12
2623,South,2018-03-07,37.71,715.01,3.97,0.11
2624,South,2018-03-08,37.55,800.52,6.76,0.14
2625,South,2018-03-09,39.29,758.21,6.31,1.2
2626,South,2018-03-10,35.42,675.19,8.17,0.46
2627,South,2018-03-11,33.96,694.51,7.25,0.4
2628,South,2018-03-12,36.74,707.15,7.57,0.03
2629,South,2018-03-13,36.24,870.53,7.17,0.12
2630,South,2018-03-14,35.31,773.51,5.22,0.14
2631,South,2018-03-15,36.88,745.12,8.4,0.93
2632,South,2018-03-16,35.87,713.57,7.75,0.06
2633,South,2018-03-17,33.46,885.41,7.89,0.56
2634,South,2018-03-18,36.3,908.16,8.38,0.13
2635,South,2018-03-19,34.95,887.01,7.08,0.23
2636,South,2018-03-20,37.72,832.75,8.64,0.3
2637,South,2018-03-21,35.98,817.58,6.95,0.27
2638,South,2018-03-22,39.55,698.07,6.02,0.08
2639,South,2018-03-23,40.56,776.54,6.31,1.5
2640,South,2018-03-24,38.74,742.27,6.25,0.38
2641,South,2018-03-25,34.3,651.63,5.47,0.3
2642,South,2018-03-26,40.43,882.83,8.66,0.04
2643,South,2018-03-27,40.59,743.11,6.62,0.38
2644,South,2018-03-28,37.49,894.87,6.29,0.12
2645,South,2018-03-29,40.11,870.07,6.69,0.38
2646,South,2018-03-30,36.37,844.31,10.55,0.3
2647,South,2018-03-31,33.74,848.96,4.35,0.38
2648,South,2018-04-01,35.96,750.77,4.74,0.06
2649,South,2018-04-02,40.94,948.6,3.9,0.18
2650,South,2018-04-03,34.49,803.31,5.59,0.07
2651,South,2018-04-04,37.47,823.82,6.27,0.12
2652,South,2018-04-05,37.53,747.45,5.17,0.23
2653,South,2018-04-06,36.42,724.5,5.03,0.15
2654,South,2018-04-07,36.54,836.72,6.02,0.22
2655,South,2018-04-08,37.56,815.38,5.01,0.21
2656,South,2018-04-09,36.27,734.19,6.2,0.33
2657,South,2018-04-10,34.52,681.53,7.37,0.03
2658,South,2018-04-11,37.77,694.19,6.68,1.53
2659,South,2018-04-12,39.46,890.57,6.95,1.45
2660,South,2018-04-13,39.01,744.82,7.23,0.38
2661,South,2018-04-14,35.62,765.69,5.99,0.28
2662,South,2018-04-15,34.7,907.66,5.29,0.22
2663,South,2018-04-16,36.59,700.61,4.34,0.11
2664,South,2018-04-17,40.25,730.88,4.88,0.26
2665,South,2018-04-18,38.36,726.11,4.65,0.26
2666,South,2018-04-19,38.42,915.55,6.5,0.2
2667,South,2018-04-20,38.74,943.98,5.89,0.32
2668,South,2018-04-21,37.75,842.95,6.38,0.12
2669,South,2018-04-22,37.09,843.74,3.56,0.03
2670,South,2018-04-23,38.11,732.79,7.42,0.82
2671,South,2018-04-24,35.63,933.07,4.6,0.06
2672,South,2018-04-25,33.83,796.69,3.55,0.1
2673,South,2018-04-26,38.03,841.43,4.51,0.0
2674,South,2018-04-27,38.99,762.56,8.87,0.48
2675,South,2018-04-28,34.2,747.31,4.53,0.33
2676,South,2018-04-29,38.0,899.46,4.59,0.78
2677,South,2018-04-30,39.64,807.18,4.76,0.0
2678,South,2018-05-01,36.19,877.62,4.8,0.13
2679,South,2018-05-02,34.47,779.37,3.82,0.07
2680,South,2018-05-03,36.27,688.43,5.18,0.65
2681,South,2018-05-04,34.83,706.91,6.54,0.1
2682,South,2018-05-05,34.61,759.01,5.37,0.54
2683,South,2018-05-06,36.61,697.79,3.21,0.01
2684,South,2018-05-07,32.44,656.36,4.33,0.23
2685,South,2018-05-08,32.66,838.06,3.99,1.9
2686,South,2018-05-09,35.48,695.27,4.87,0.64
2687,South,2018-05-10,35.29,746.75,6.76,0.2
2688,South,2018-05-11,35.92,756.16,4.51,0.15
2689,South,2018-05-12,38.87,682.11,4.58,0.01
2690,South,2018-05-13,35.22,841.86,7.35,0.69
2691,South,2018-05-14,36.09,633.0,5.97,0.03
2692,South,2018-05-15,32.82,739.8,5.49,0.36
2693,South,2018-05-16,36.19,734.99,7.54,0.02
2694,South,2018-05-17,33.48,707.33,5.32,0.14
2695,South,2018-05-18,34.56,604.23,1.58,0.15
2696,South,2018-05-19,34.07,773.9,5.78,0.71
2697,South,2018-05-20,36.23,759.9,2.12,0.21
2698,South,2018-05-21,31.41,642.5,5.17,0.07
2699,South,2018-05-22,29.33,749.22,1.9,0.06
2700,South,2018-05-23,33.34,718.62,3.74,0.14
2701,South,2018-05-24,34.57,582.14,3.88,0.28
2702,South,2018-05-25,33.8,612.17,3.25,0.23
2703,South,2018-05-26,35.82,767.4,3.86,0.19
2704,South,2018-05-27,34.09,696.88,5.91,0.01
2705,South,2018-05-28,31.95,622.73,3.27,0.29
2706,South,2018-05-29,28.28,594.89,5.14,0.21
2707,South,2018-05-30,32.31,617.99,2.86,0.66
2708,South,2018-05-31,34.7,619.26,4.0,0.18
2709,South,2018-06-01,31.71,582.7,4.76,0.07
2710,South,2018-06-02,32.4,506.54,2.76,0.1
2711,South,2018-06-03,33.03,732.55,2.27,0.04
2712,South,2018-06-04,30.01,714.42,4.96,1.28
2713,South,2018-06-05,33.13,530.3,5.89,0.25
2714,South,2018-06-06,35.0,638.41,4.07,0.04
2715,South,2018-06-07,31.23,550.63,3.49,0.17
2716,South,2018-06-08,29.16,597.15,4.39,0.02
2717,South,2018-06-09,31.12,585.73,4.23,0.49
2718,South,2018-06-10,26.65,574.29,4.5,0.05
2719,South,2018-06-11,31.61,763.92,0.33,0.08
2720,South,2018-06-12,31.68,563.6,2.51,0.07
2721,South,2018-06-13,33.96,529.27,2.83,0.11
2722,South,2018-06-14,30.06,528.01,4.32,0.25
2723,South,2018-06-15,31.1,667.57,4.36,0.41
2724,South,2018-06-16,28.39,446.93,5.03,0.04
2725,South,2018-06-17,29.24,513.1,4.45,0.23
2726,South,2018-06-18,26.73,684.84,2.1,0.09
2727,South,2018-06-19,29.23,583.58,6.22,0.79
2728,South,2018-06-20,28.84,574.36,5.95,0.07
2729,South,2018-06-21,29.88,724.5,2.15,0.0
2730,South,2018-06-22,27.86,568.55,4.53,0.14
2731,South,2018-06-23,29.1,487.08,3.13,0.16
2732,South,2018-06-24,28.1,516.06,4.22,0.01
2733,South,2018-06-25,27.93,442.66,5.59,0.24
2734,South,2018-06-26,28.59,628.84,7.2,0.26
2735,South,2018-06-27,28.33,569.18,5.13,0.12
2736,South,2018-06-28,29.6,608.02,4.45,0.23
2737,South,2018-06-29,27.67,609.95,3.49,0.15
2738,South,2018-06-30,27.04,474.61,4.27,0.99
2739,South,2018-07-01,27.2,427.0,6.04,0.18
2740,South,2018-07-02,25.96,493.28,3.93,0.22
2741,South,2018-07-03,26.5,422.43,2.67,0.04
2742,South,2018-07-04,31.11,500.29,1.57,0.06
2743,South,2018-07-05,25.05,572.5,4.77,0.12
2744,South,2018-07-06,26.15,463.33,4.38,0.12
2745,South,2018-07-07,25.76,483.64,3.04,0.3
2746,South,2018-07-08,25.87,458.99,5.55,0.09
2747,South,2018-07-09,25.53,525.59,3.38,0.04
2748,South,2018-07-10,26.58,402.84,3.82,0.06
2749,South,2018-07-11,22.43,275.44,4.0,0.05
2750,South,2018-07-12,27.76,483.74,3.51,0.26
2751,South,2018-07-13,26.78,520.02,4.39,0.13
2752,South,2018-07-14,22.86,471.65,5.77,0.25
2753,South,2018-07-15,20.64,379.69,2.34,0.11
2754,South,2018-07-16,23.06,335.09,4.79,0.44
2755,South,2018-07-17,24.36,460.46,4.33,0.82
2756,South,2018-07-18,29.84,427.25,4.31,0.22
2757,South,2018-07-19,25.6,400.92,5.4,0.4
2758,South,2018-07-20,20.73,551.86,4.17,0.71
2759,South,2018-07-21,22.81,325.43,4.83,2.73
2760,South,2018-07-22,23.92,538.32,5.2,0.36
2761,South,2018-07-23,24.37,394.03,3.38,0.96
2762,South,2018-07-24,21.07,239.84,4.6,0.2
2763,South,2018-07-25,23.27,367.59,3.79,1.51
2764,South,2018-07-26,21.95,453.95,3.98,0.16
2765,South,2018-07-27,21.02,343.3,3.71,0.06
2766,South,2018-07-28,23.59,249.86,4.91,0.09
2767,South,2018-07-29,24.47,350.07,4.34,0.45
2768,South,2018-07-30,24.45,290.08,4.83,0.01
2769,South,2018-07-31,23.77,393.46,4.23,0.18
2770,South,2018-08-01,21.47,411.5,1.86,0.09
2771,South,2018-08-02,23.75,260.68,4.33,0.1
2772,South,2018-08-03,22.79,284.32,4.4,0.43
2773,South,2018-08-04,22.29,396.96,4.69,0.38
2774,South,2018-08-05,20.66,263.42,3.45,0.18
2775,South,2018-08-06,20.75,241.3,2.57,0.32
2776,South,2018-08-07,21.75,229.37,5.32,0.13
2777,South,2018-08-08,26.34,347.68,3.99,0.52
2778,South,2018-08-09,21.93,340.15,4.68,0.09
2779,South,2018-08-10,19.97,256.65,4.02,0.02
2780,South,2018-08-11,19.39,307.79,4.46,0.16
2781,South,2018-08-12,19.94,425.62,3.82,0.07
2782,South,2018-08-13,25.15,221.66,3.06,0.22
2783,South,2018-08-14,19.87,139.63,5.25,0.08
2784,South,2018-08-15,22.36,328.42,3.65,0.11
2785,South,2018-08-16,19.67,279.49,4.83,0.01
2786,South,2018-08-17,20.83,227.89,5.22,4.9
2787,South,2018-08-18,21.77,333.3,3.75,0.14
2788,South,2018-08-19,18.92,344.77,2.85,0.0
2789,South,2018-08-20,18.67,97.54,8.32,0.16
2790,South,2018-08-21,23.16,218.63,3.92,0.41
2791,South,2018-08-22,21.7,452.94,5.67,0.3
2792,South,2018-08-23,21.2,310.98,7.67,0.24
2793,South,2018-08-24,21.09,315.23,5.97,0.03
2794,South,2018-08-25,20.33,351.89,4.37,0.21
2795,South,2018-08-26,23.35,256.4,4.74,0.29
2796,South,2018-08-27,19.3,315.83,3.62,0.17
2797,South,2018-08-28,20.27,306.67,6.22,2.23
2798,South,2018-08-29,16.13,289.55,5.78,0.06
2799,South,2018-08-30,17.29,217.94,4.19,0.06
2800,South,2018-08-31,16.45,254.82,3.43,0.41
2801,South,2018-09-01,21.31,191.42,3.04,0.2
2802,South,2018-09-02,13.57,237.02,6.53,0.0
2803,South,2018-09-03,17.79,140.1,5.26,0.09
2804,South,2018-09-04,12.53,168.0,5.43,0.39
2805,South,2018-09-05,16.78,206.41,3.91,0.01
2806,South,2018-09-06,17.39,151.32,2.98,0.0
2807,South,2018-09-07,21.07,184.32,6.65,0.07
2808,South,2018-09-08,19.03,209.6,5.3,0.49
2809,South,2018-09-09,16.51,252.96,6.63,2.32
2810,South,2018-09-10,20.24,294.88,4.72,0.15
2811,South,2018-09-11,18.09,180.07,4.98,0.16
2812,South,2018-09-12,18.07,322.3,6.44,0.4
2813,South,2018-09-13,15.54,288.98,6.5,0.06
2814,South,2018-09-14,15.91,252.71,6.63,0.34
2815,South,2018-09-15,16.19,223.25,5.02,0.02
2816,South,2018-09-16,17.89,235.15,6.42,0.67
2817,South,2018-09-17,17.91,303.33,7.19,0.2
2818,South,2018-09-18,20.81,305.08,5.41,0.02
2819,South,2018-09-19,18.45,312.91,4.83,0.15
2820,South,2018-09-20,12.24,208.43,7.65,0.17
2821,South,2018-09-21,18.15,248.61,4.68,0.27
2822,South,2018-09-22,14.69,310.88,6.64,0.05
2823,South,2018-09-23,15.64,152.77,5.65,0.07
2824,South,2018-09-24,15.92,176.55,3.01,0.17
2825,South,2018-09-25,16.2,202.75,7.5,0.82
2826,South,2018-09-26,14.76,272.97,1.7,0.25
2827,South,2018-09-27,17.91,273.84,2.89,0.85
2828,South,2018-09-28,14.67,181.87,6.7,0.25
2829,South,2018-09-29,18.2,79.45,6.73,0.35
2830,South,2018-09-30,21.95,219.72,5.02,0.09
2831,South,2018-10-01,14.82,126.54,6.23,0.07
2832,South,2018-10-02,16.91,80.87,2.25,0.01
2833,South,2018-10-03,12.44,99.12,7.14,0.09
2834,South,2018-10-04,16.89,226.58,6.49,0.8
2835,South,2018-10-05,18.79,309.69,6.08,0.11
2836,South,2018-10-06,18.96,204.34,6.21,0.17
2837,South,2018-10-07,17.69,218.65,6.95,0.0
2838,South,2018-10-08,19.34,296.96,6.21,0.25
2839,South,2018-10-09,22.67,79.46,3.47,0.04
2840,South,2018-10-10,21.03,245.41,9.61,0.03
2841,South,2018-10-11,16.59,203.73,8.15,0.08
2842,South,2018-10-12,14.76,250.89,4.46,0.29
2843,South,2018-10-13,16.89,167.97,5.9,0.02
2844,South,2018-10-14,15.84,142.33,6.1,0.05
2845,South,2018-10-15,18.68,220.22,8.1,0.0
2846,South,2018-10-16,15.46,342.21,3.28,0.69
2847,South,2018-10-17,17.72,280.53,5.8,0.18
2848,South,2018-10-18,19.59,172.51,3.94,0.25
2849,South,2018-10-19,17.77,107.41,6.19,1.05
2850,South,2018-10-20,16.13,81.76,5.94,0.03
2851,South,2018-10-21,20.43,323.33,6.8,0.18
2852,South,2018-10-22,14.38,143.44,5.81,0.03
2853,South,2018-10-23,17.55,195.7,5.62,0.1
2854,South,2018-10-24,18.19,329.41,7.71,0.17
2855,South,2018-10-25,18.37,96.65,7.49,0.16
2856,South,2018-10-26,18.77,347.28,7.67,0.03
2857,South,2018-10-27,19.7,209.82,6.61,0.01
2858,South,2018-10-28,18.49,140.52,6.05,0.32
2859,South,2018-10-29,17.9,214.99,6.76,0.26
2860,South,2018-10-30,17.91,179.42,7.72,0.02
2861,South,2018-10-31,17.58,275.03,3.73,0.03
2862,South,2018-11-01,20.47,190.52,7.62,2.23
2863,South,2018-11-02,17.69,92.12,7.52,0.29
2864,South,2018-11-03,20.77,230.17,7.18,1.11
2865,South,2018-11-04,19.21,142.13,6.89,0.06
2866,South,2018-11-05,18.22,269.9,3.29,0.13
2867,South,2018-11-06,20.6,161.57,6.51,0.05
2868,South,2018-11-07,18.01,220.55,9.88,0.19
2869,South,2018-11-08,20.85,277.32,7.24,0.02
2870,South,2018-11-09,20.1,248.91,6.79,0.03
2871,South,2018-11-10,18.59,289.21,7.3,0.01
2872,South,2018-11-11,20.95,326.93,7.84,0.24
2873,South,2018-11-12,21.1,183.27,8.32,0.14
2874,South,2018-11-13,22.44,274.22,7.01,0.19
